일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2019-07-17,23.56588235294118,19.786836935167017,28.01748526522596,3.589628180039139,1.439096267190571,80.45000000000006,26.035714285714285,72.65317953529413,71.59825855882355,25.61855739563881
2019-07-18,23.649705304518665,20.6852652259332,27.64381139489195,15.134050880626225,1.5127450980392154,85.31157894736843,27.88888888888889,73.230883148754,71.76651294505223,25.688945773812712
2019-07-19,24.737721021611016,21.215324165029475,28.47622789783892,28.20567514677104,2.154901960784311,86.19479166666667,20.12,75.12109964585383,73.92119917487315,26.728908676669377
2019-07-20,24.42944664031622,22.63596837944664,26.77450592885375,55.438235294117646,3.864229249011856,89.50937500000005,11.944444444444445,74.93598970732464,73.31237375407612,26.212637434038307
2019-07-21,24.042603550295844,22.11992110453651,26.996449704141995,16.814117647058822,2.4899209486165983,90.73645833333336,17.863636363636363,74.39644821720904,72.54700116500243,25.936668794641157
2019-07-22,25.69485148514853,22.41111111111112,30.30535714285714,2.3031311154598826,1.9381709741550692,82.03854166666669,27.535714285714285,76.25020287205035,75.81436405517742,27.775345114919475
2019-07-23,26.442011834319523,22.965748031496084,31.26870078740157,0.2285996055226824,1.9391732283464576,80.03229166666668,20.84,77.22393843090482,77.292798609036,28.56896022588078
2019-07-24,25.56343873517785,23.700395256916984,28.46482213438737,0.9045186640471512,1.8966336633663363,85.43750000000001,18.571428571428573,76.41117821516795,75.55576432065214,27.64049468272521
2019-07-25,25.578019801980204,23.900396825396815,28.13009900990098,14.151873767258383,1.8005964214711732,91.1526315789474,19.73076923076923,77.06525749755082,75.58732094476291,27.667228306076098
2019-07-26,25.429800000000007,23.8088,27.945200000000025,26.920553359683797,1.9458752515090525,90.57604166666668,18.84210526315789,76.74873722297917,75.29357473958335,27.492876633728464
2019-07-27,26.20139442231077,23.748007968127474,29.84661354581675,11.515779092702171,1.546706586826346,89.50105263157893,21.35,77.94049752975468,76.82082645091216,28.352109321192668
2019-07-28,25.83199999999997,24.01736526946108,28.577644710578824,15.253359683794466,2.3741482965931846,87.80315789473686,15.55,77.12256705094731,76.08862748421046,27.87967394770302
2019-07-29,26.627128712871286,23.581150793650803,30.662103174603168,0.1842829076620825,2.397415506958251,80.42947368421059,15.75,77.56845840675354,77.65951670411671,28.734434093777793
2019-07-30,27.10788954635108,24.007495069033524,30.75739644970416,1.4523529411764704,2.8725296442687744,79.61263157894737,16.083333333333332,78.23827540778572,78.61103923861724,29.231484543452233
2019-07-31,26.94102564102565,24.19525691699605,30.43616600790515,11.810784313725492,2.458217821782181,79.7510638297873,13.666666666666666,77.98872565139118,78.28071376923077,29.069493512039177
2019-08-01,26.994891944990204,23.398821218074666,31.6984282907662,6.159019607843137,1.6357707509881425,79.23958333333336,14.045454545454543,78.01133555828426,78.38712865524727,29.176197511487338
2019-08-02,27.51794871794872,23.18899803536344,33.11512770137524,0.0809803921568627,1.1683794466403163,77.06210526315793,16.875,78.56350891012147,79.42175765101216,29.751696402244896
